วันที่เริ่มตัด,วันที่ตัดเสร็จ,DTWH,Load Date,Order No,Grade,Cutter,BW,Size,Cap. (T/day),Brand,EO,CO,Material,Material Description,Prod.Qty (Ton),Prod.Qty (Class),RM/Pallet,Wrapper (m),Box+Lid,Pallet Size,MDF Size,จำนวน PL,จำนวน MDF,Material Note,DOM/EXP,Country,Sale Rep. Remark,,,
31-Jan-14 2:18,31-Jan-14 22:14,05-Feb-14,,1140005,PPC80E,4,80,A-4,130,SUPREME FSC,206039015,END,Z01PPC080 00000812,PPC 80E A-4 (SPR-PMW-FSC MIX-LAY4),108,43200,300,18533,9158,38x45,38x45,144,144,,E,,,,,
31-Jan-14 22:14,,,,,PPC70D,,,A-4,,DELIGHT,,,,,50.000,,,9839,0,,,48,48,,,,,,,
31-Jan-14 22:14,01-Feb-14 8:40,05-Feb-14,,1140012 Rev.1,PPC70D,4,70,A-4,115,DELIGHT,END,37001,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),50,22936,480,9839,0,38x49,38x49,48,48,,D,,,,,
01-Feb-14 8:40,,,,,PPC70D,,,A-4,,FUJI XEROX,,,,,50.000,,,9839,4862,,,48,48,,,,,,,
01-Feb-14 8:40,01-Feb-14 19:06,06-Feb-14,,1140012 Rev.1,PPC70D,4,70,A-4,115,FUJI XEROX,END,37001,Z01PPC070 00001060,PPC 70D A-4 (OEM-FUJI-PMW-SG-LAY6),50,22936,480,9839,4862,38x49,38x49,48,48,,D,,,,,
01-Feb-14 19:06,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,450.000,,,88555,43761,,,431,431,,,,,,,
01-Feb-14 19:06,04-Feb-14 11:21,06-Feb-14,,1140015 Rev.1,PPC70D,4,70,A-4,99,IDEA MAX,END,37090,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),265,121560,480,52149,25771,38x49,38x49,254,254,,D,,,,,
04-Feb-14 11:21,06-Feb-14 7:59,,,,Converting Late,,,,1.86,,,,,,,,,,,,,,,,,,,,,
06-Feb-14 7:59,06-Feb-14 17:06,,,,Paper ShutDown,,,,0.38,,,,,,,,,,,,,,,,,,,,,
06-Feb-14 17:06,08-Feb-14 13:57,11-Feb-14,,1140015 Rev.1,PPC70D,4,70,A-4,99,IDEA MAX,END,37090,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),185,84862,480,36406,17991,38x49,38x49,177,177,,D,,,,,
08-Feb-14 13:57,10-Feb-14 18:45,,,,Wait for paper,,,,2.20,,,,,,,,,,,,,,,,,,,,,
10-Feb-14 18:45,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,200.000,,,34320,16960,,,167,167,,,,,,,
10-Feb-14 18:45,12-Feb-14 14:47,15-Feb-14,,1140022,PPC80D,4,80,A-4,109,IDEA WORK,END,37233,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),200,80000,480,34320,16960,38x49,38x49,167,167,,D,,มอก. ใหม่,,,
12-Feb-14 14:47,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,95.750,,,16431,8120,,,126,126,,,,,,,
12-Feb-14 14:47,12-Feb-14 19:00,17-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039358,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,19.125,7650,225,3282,1622,38x45,38x45,34,34,,E,,มอก. เก่า,,,
12-Feb-14 19:00,13-Feb-14 0:57,17-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039358,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,27,10800,300,4633,2290,38x45,38x45,36,36,,E,,มอก. เก่า,,,
13-Feb-14 0:57,13-Feb-14 7:15,18-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039375,END,Z01PPC080 00001056,PPC 80E A-4 (IDW-AP-NP),28.625,11450,480,4912,2427,38x49,38x49,24,24,,E,,มอก. เก่า,,,
13-Feb-14 7:15,13-Feb-14 8:14,18-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039387,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),4.5,1800,225,772,382,38x45,38x45,8,8,,E,,มอก. เก่า,,,
13-Feb-14 8:14,13-Feb-14 9:33,18-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039387,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),6,2400,300,1030,509,38x45,38x45,8,8,,E,,มอก. เก่า,,,
13-Feb-14 9:33,13-Feb-14 10:33,18-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039388,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),4.5,1800,225,772,382,38x45,38x45,8,8,,E,,มอก. เก่า,,,
13-Feb-14 10:33,13-Feb-14 11:52,18-Feb-14,,1140022,PPC80E,4,80,A-4,109,IDEA WORK,206039388,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),6,2400,300,1030,509,38x45,38x45,8,8,,E,,มอก. เก่า,,,
13-Feb-14 11:52,14-Feb-14 9:28,,,,Wait for paper,,,,0.90,,,,,,,,,,,,,,,,,,,,,
14-Feb-14 9:28,,,,,PPC80E,,,A-4,,NEW CANON,,,,,73.125,,,12548,6201,,,111,111,,,,,,,
14-Feb-14 9:28,14-Feb-14 10:57,19-Feb-14,,,PPC80E,4,80,A-4,109,NEW CANON,206039174,END,Z01PPC080 00001117,PPC 80E A-4 (NEWCANON-PMW-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,,,,
14-Feb-14 10:57,14-Feb-14 12:56,19-Feb-14,,,PPC80E,4,80,A-4,109,NEW CANON,206039174,END,Z01PPC080 00001116,PPC 80E A-4 (NEWCANON-PMW-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,,,,
14-Feb-14 12:56,14-Feb-14 17:24,19-Feb-14,,,PPC80E,4,80,A-4,109,NEW CANON,206039414,END,Z01PPC080 00001117,PPC 80E A-4 (NEWCANON-PMW-LAY3),20.25,8100,225,3475,1717,38x45,38x45,36,36,,E,,,,,
14-Feb-14 17:24,14-Feb-14 23:21,19-Feb-14,,,PPC80E,4,80,A-4,109,NEW CANON,206039414,END,Z01PPC080 00001116,PPC 80E A-4 (NEWCANON-PMW-LAY4),27,10800,300,4633,2290,38x45,38x45,36,36,,E,,,,,
14-Feb-14 23:21,15-Feb-14 0:05,19-Feb-14,,,PPC80E,4,80,A-4,109,NEW CANON,206039649,END,Z01PPC080 00001117,PPC 80E A-4 (NEWCANON-PMW-LAY3),3.375,1350,225,579,286,38x45,38x45,6,6,,E,,,,,
15-Feb-14 0:05,15-Feb-14 1:34,20-Feb-14,,,PPC80E,4,80,A-4,109,NEW CANON,206039649,END,Z01PPC080 00001116,PPC 80E A-4 (NEWCANON-PMW-LAY4),6.75,2700,300,1158,572,38x45,38x45,9,9,,E,,,,,
14-Feb-14 23:21,15-Feb-14 2:51,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
15-Feb-14 2:51,,,,,PPC70D,,,A-3,,IDEA MAX,,,,,15.000,,,1982,728,,,29,29,,,,,,,
15-Feb-14 2:51,15-Feb-14 7:05,20-Feb-14,,1140015 Rev.1,PPC70D,4,70,A-3,85,IDEA MAX,END,37090,Z01PPC070 00000907,PPC 70D A-3 (IDM),15,3432,120,1982,728,35x50,35x50,29,29,,D,,,,,
15-Feb-14 7:05,,,,,PPC80D,,,A-3,,IDEA WORK,,,,,15.000,,,1736,637,,,26,26,,,,,,,
15-Feb-14 7:05,15-Feb-14 10:52,20-Feb-14,,1140022,PPC80D,4,80,A-3,95,IDEA WORK,END,37233,Z01PPC080 00000809,PPC 80D A-3 (IDW),15,3006,120,1736,637,35x50,35x50,26,26,,D,,,,,
15-Feb-14 10:52,,,,,PPC80E,,,A-3,,SUPREME,,,,,36.677,,,4245,1558,,,61,61,,,,,,,
15-Feb-14 10:52,15-Feb-14 14:50,20-Feb-14,,,PPC80E,4,80,A-3,95,SUPREME,206039414,END,Z01PPC080 00000680,PPC 80E A-3 (SPR-PMW-LAY3),15.719,3150,105,1819,668,38x43,38x43,31,31,,E,,,,,
15-Feb-14 14:50,15-Feb-14 20:08,20-Feb-14,,,PPC80E,4,80,A-3,95,SUPREME,206039414,END,Z01PPC080 00000679,PPC 80E A-3 (SPR-PMW-LAY4),20.958,4200,140,2426,890,38x43,38x43,30,30,,E,,,,,
15-Feb-14 20:08,17-Feb-14 5:44,,,,Wait for paper,,,,1.40,,,,,,,,,,,,,,,,,,,,,
17-Feb-14 5:44,17-Feb-14 9:14,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
17-Feb-14 9:14,,,,,PPC64E,,,B-4,,WHITE PPC,,,,,104.291,,,16115,7395,,,220,220,,,,,,,
17-Feb-14 9:14,17-Feb-14 14:45,22-Feb-14,22-02-14,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206038822,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),11.482,3840,160,1774,814,32.5x44.5,31x44,25,25,,E,,,,,
17-Feb-14 14:45,18-Feb-14 11:52,22-Feb-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206039002,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),44.013,14720,160,6801,3121,32.5x44.5,31x44,93,93,,E,,,,,
18-Feb-14 11:52,18-Feb-14 18:18,23-Feb-14,22-02-14,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206039299,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),13.395,4480,160,2070,950,32.5x44.5,31x44,28,28,,E,,,,,
18-Feb-14 18:18,18-Feb-14 22:26,23-Feb-14,23-02-14,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206039311,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),8.611,2880,160,1331,611,32.5x44.5,31x44,18,18,,E,,,,,
18-Feb-14 22:26,19-Feb-14 11:18,23-Feb-14,,1140006,PPC64E,4,64,B-4,50,WHITE PPC,206039413,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),26.79,8960,160,4139,1899,32.5x44.5,31x44,56,56,,E,,,,,
19-Feb-14 11:18,19-Feb-14 14:48,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
19-Feb-14 14:48,,,,,PPC64E,,,B-5,,WHITE PPC,,,,,35.520,,,8856,5020,,,74,74,,,,,,,
19-Feb-14 14:48,19-Feb-14 19:24,24-Feb-14,23-02-14,1140006,PPC64E,4,64,B-5,35,WHITE PPC,206039302,END,Z01PPC064 00000034,PPC 64E B-5 (WHITE PPC-J-LAY4),6.72,4480,320,1676,950,32.5x44.5,32.5x44.5,14,14,,E,,,,,
19-Feb-14 19:24,19-Feb-14 22:41,24-Feb-14,23-02-14,1140006,PPC64E,4,64,B-5,35,WHITE PPC,206039311,END,Z01PPC064 00000034,PPC 64E B-5 (WHITE PPC-J-LAY4),4.8,3200,320,1197,678,32.5x44.5,32.5x44.5,10,10,,E,,,,,
19-Feb-14 22:41,20-Feb-14 15:09,24-Feb-14,,1140006,PPC64E,4,64,B-5,35,WHITE PPC,206039413,END,Z01PPC064 00000034,PPC 64E B-5 (WHITE PPC-J-LAY4),24,16000,320,5984,3392,32.5x44.5,32.5x44.5,50,50,,E,,,,,
20-Feb-14 15:09,20-Feb-14 18:39,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
20-Feb-14 18:39,02-Mar-14 18:39,,,,Wait for paper,,,,10.00,,,,,,,,,,,,,,,,,,,,,
02-Mar-14 18:39,,,,,PPC70D,,,A-4,,PAPER WORK NO.1,,,,,30.000,,,5904,2917,,,29,29,,,,,,,
02-Mar-14 18:39,03-Mar-14 1:55,05-Mar-14,,1140034,PPC70D,4,70,A-4,99,PAPER WORK NO.1,END,37438,Z01PPC070 00001077,PPC 70D A-4 (OEM-PPWORK-PMW-SG-LAY6),30,13761,480,5904,2917,38x49,38x49,29,29,,D,,Shrink Wrap,,,
03-Mar-14 1:55,07-Mar-14 15:07,,,,Wait for paper,,,,4.55,,,,,,,,,,,,,,,,,,,,,
07-Mar-14 15:07,,,,,PPC70E,,,A-4,,SUPREME-NP,,,,,527.823,,,103603,51330,,,897,897,,,,,,,
07-Mar-14 15:07,09-Mar-14 8:37,10-Mar-14,10-03-14,1140038,PPC70E,4,70,A-4,99,SUPREME,206039413,END,Z01PPC070 00000836,PPC 70E A-4 (SPR-AP-PMW-LAY3),171.18,78523,225,33600,16647,38x45,38x45,349,349,,E,,,,,
09-Mar-14 8:37,11-Mar-14 15:57,12-Mar-14,12-03-14,1140038,PPC70E,4,70,A-4,99,SUPREME,206039413,END,Z01PPC070 00000837,PPC 70E A-4 (SPR-AP-PMW-LAY4),228.24,104697,300,44800,22196,38x45,38x45,349,349,,E,,,,,
11-Mar-14 15:57,11-Mar-14 23:44,14-Mar-14,,1140038,PPC70E,4,70,A-4,99,SUPREME-NP,206039372,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
11-Mar-14 23:44,12-Mar-14 7:31,14-Mar-14,,1140038,PPC70E,4,70,A-4,99,SUPREME-NP,206039373,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),32.101,14725,300,6301,3122,38x45,38x45,50,50,,E,,,,,
12-Mar-14 7:31,12-Mar-14 23:05,15-Mar-14,,1140038,PPC70E,4,70,A-4,99,SUPREME-NP,206039374,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),64.201,29450,300,12602,6243,38x45,38x45,99,99,,E,,,,,
12-Mar-14 23:05,13-Mar-14 2:35,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
13-Mar-14 2:35,,,,,PPC70E,,,A-3,,NEW CANON,,,,,12.848,,,1698,623,,,25,25,,,,,,,
13-Mar-14 2:35,13-Mar-14 4:39,16-Mar-14,,Roll Intermediate,PPC70E,4,70,A-3,85,NEW CANON,206039780,END,Z01PPC070 00001021,PPC 70E A-3 (NEWCANON-PMW-LAY4),7.342,1680,140,970,356,38x43,38x43,13,13,,E,,,,,
13-Mar-14 4:39,13-Mar-14 6:12,16-Mar-14,,Roll Intermediate,PPC70E,4,70,A-3,85,NEW CANON,206039780,END,Z01PPC070 00001022,PPC 70E A-3 (NEWCANON-PMW-LAY3),5.506,1260,105,728,267,38x43,38x43,12,12,,E,,,,,
13-Mar-14 6:12,13-Mar-14 9:42,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
13-Mar-14 9:42,13-Mar-14 18:50,,,,Paper ShutDown,,,,0.38,,,,,,,,,,,,,,,,,,,,,
13-Mar-14 18:50,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,110.502,,,21690,10746,,,194,194,,,,,,,
13-Mar-14 18:50,14-Mar-14 10:08,16-Mar-14,,1140041,PPC70E,4,70,A-4,99,IDEA MAX,206039413,END,Z01PPC070 00000932,PPC 70E A-4 (IDM-LAY4) SG-K1,63.144,28965,300,12394,6141,38x45,38x45,97,97,,E,,,,,
14-Mar-14 10:08,14-Mar-14 21:37,17-Mar-14,,1140041,PPC70E,4,70,A-4,99,IDEA MAX,206039413,END,Z01PPC070 00000933,PPC 70E A-4 (IDM-LAY3) SG-K1,47.358,21724,225,9296,4605,38x45,38x45,97,97,,E,,,,,
14-Mar-14 21:37,,,,,PPC70D,,,A-4,,DELIGHT,,,,,60.000,,,11807,0,,,58,58,,,,,,,
14-Mar-14 21:37,15-Mar-14 12:10,17-Mar-14,,1140034,PPC70D,4,70,A-4,99,DELIGHT,END,37438,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),60,27523,480,11807,0,38x49,38x49,58,58,,D,,Shrink Wrap,,,
15-Mar-14 12:10,,,,,PPC70D,,,A-4,,FUJI XEROX,,,,,60.000,,,11807,5835,,,58,58,,,,,,,
15-Mar-14 12:10,16-Mar-14 2:42,18-Mar-14,,1140034,PPC70D,4,70,A-4,99,FUJI XEROX,END,37438,Z01PPC070 00001060,PPC 70D A-4 (OEM-FUJI-PMW-SG-LAY6),60,27523,480,11807,5835,38x49,38x49,58,58,,D,,ใส่กล่อง+ฝา,,,
16-Mar-14 2:42,16-Mar-14 17:06,,,,Wait for paper,,,,0.60,,,,,,,,,,,,,,,,,,,,,
16-Mar-14 17:06,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,147.250,,,25268,12487,,,172,172,,,,,,,
16-Mar-14 17:06,16-Mar-14 21:34,19-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039413,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,20.25,8100,225,3475,1717,38x45,38x45,36,36,,E,,มอก. เก่า,,,
16-Mar-14 21:34,17-Mar-14 3:31,19-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039413,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,27,10800,300,4633,2290,38x45,38x45,36,36,,E,,มอก. เก่า,,,
17-Mar-14 3:31,18-Mar-14 1:32,20-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039332,END,Z01PPC080 00000876,PPC 80E A-4 (IDW),100,40000,400,17160,8480,38x49,38x49,100,100,,E,,มอก. ใหม่,,,
18-Mar-14 1:32,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,372.438,,,63910,31583,,,499,499,,,,,,,
18-Mar-14 1:32,18-Mar-14 23:33,21-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039876,END,Z01PPC080 00000876,PPC 80E A-4 (IDW),100,40000,400,17160,8480,38x49,38x49,100,100,,E,,มอก. ใหม่,,,
18-Mar-14 23:33,19-Mar-14 13:25,21-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039878,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),63,25200,300,10811,5342,38x45,38x45,84,84,,E,,มอก. เก่า,,,
19-Mar-14 13:25,19-Mar-14 23:49,22-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039878,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),47.25,18900,225,8108,4007,38x45,38x45,84,84,,E,,มอก. เก่า,,,
19-Mar-14 23:49,20-Mar-14 1:18,22-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039903,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),6.75,2700,225,1158,572,38x45,38x45,12,12,,E,,มอก. เก่า,,,
20-Mar-14 1:18,20-Mar-14 1:26,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039908,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,0.563,225,225,97,48,38x45,38x45,2,2,,E,,มอก. เก่า,,,
20-Mar-14 1:26,20-Mar-14 5:39,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039908,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,19.125,7650,225,3282,1622,38x45,38x45,34,34,,E,,มอก. เก่า,,,
20-Mar-14 5:39,20-Mar-14 9:51,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039909,END,Z01PPC080 00001011,PPC 80E A-4 (IDW-VN-LAY3) SG-K,19.125,7650,225,3282,1622,38x45,38x45,34,34,,E,,มอก. เก่า,,,
20-Mar-14 9:51,20-Mar-14 12:20,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039902,END,Z01PPC080 00000985,PPC 80E A-4 (IDW-LAY3),11.25,4500,225,1931,954,38x45,38x45,20,20,,E,,มอก. เก่า,,,
20-Mar-14 12:20,20-Mar-14 15:38,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039902,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),15,6000,300,2574,1272,38x45,38x45,20,20,,E,,มอก. เก่า,,,
20-Mar-14 15:38,20-Mar-14 17:37,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039903,END,Z01PPC080 00000984,PPC 80E A-4 (IDW-LAY4),9,3600,300,1544,763,38x45,38x45,12,12,,E,,มอก. เก่า,,,
20-Mar-14 17:37,20-Mar-14 22:49,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039905,END,Z01PPC080 00001056,PPC 80E A-4 (IDW-AP-NP),23.625,9450,480,4054,2003,38x49,38x49,20,20,,E,,มอก. เก่า,,,
20-Mar-14 22:49,20-Mar-14 23:48,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039908,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,4.5,1800,300,772,382,38x45,38x45,6,6,,E,,มอก. เก่า,,,
20-Mar-14 23:48,21-Mar-14 5:45,23-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039908,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,27,10800,300,4633,2290,38x45,38x45,36,36,,E,,มอก. เก่า,,,
21-Mar-14 5:45,21-Mar-14 11:32,24-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206039909,END,Z01PPC080 00001012,PPC 80E A-4 (IDW-VN-LAY4) SG-K,26.25,10500,300,4505,2226,38x45,38x45,35,35,,E,,มอก. เก่า,,,
21-Mar-14 11:32,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,5.000,,,858,424,,,5,5,,,,,,,
21-Mar-14 11:32,21-Mar-14 12:38,24-Mar-14,,1140044,PPC80E,4,80,A-4,109,IDEA WORK,206036693,END,Z01PPC080 00001056,PPC 80E A-4 (IDW-AP-NP),5,2000,480,858,424,38x49,38x49,5,5,,E,,มอก. เก่า,,,
21-Mar-14 12:38,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,230.000,,,39468,19504,,,192,192,,,,,,,
21-Mar-14 12:38,23-Mar-14 15:17,24-Mar-14,,1140044,PPC80D,4,80,A-4,109,IDEA WORK,END,37724,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),230,92000,480,39468,19504,38x49,38x49,192,192,,D,,มอก. ใหม่,,,
23-Mar-14 15:17,23-Mar-14 18:47,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
23-Mar-14 18:47,,,,,PPC64E,,,B-4,,WHITE PPC,,,,,34.446,,,5322,2442,,,75,75,,,,,,,
23-Mar-14 18:47,23-Mar-14 22:55,26-Mar-14,,1140047,PPC64E,4,64,B-4,50,WHITE PPC,206039714,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),8.611,2880,160,1331,611,32.5x44.5,31x44,18,18,,E,,,,,
23-Mar-14 22:55,24-Mar-14 5:20,26-Mar-14,,1140047,PPC64E,4,64,B-4,50,WHITE PPC,206039716,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),13.396,4480,160,2070,950,32.5x44.5,31x44,29,29,,E,,,,,
24-Mar-14 5:20,24-Mar-14 6:15,27-Mar-14,,1140047,PPC64E,4,64,B-4,50,WHITE PPC,206039719,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),1.914,640,160,296,136,32.5x44.5,31x44,5,5,,E,,,,,
24-Mar-14 6:15,24-Mar-14 11:19,27-Mar-14,,1140047,PPC64E,4,64,B-4,50,WHITE PPC,206039721,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),10.525,3520,160,1626,746,32.5x44.5,31x44,23,23,,E,,,,,
24-Mar-14 11:19,24-Mar-14 14:49,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
24-Mar-14 14:49,,,,,PPC64E,,,A-3,,WHITE PPC,,,,,60.999,,,8829,5402,,,107,107,,,,,,,
24-Mar-14 14:49,24-Mar-14 20:00,27-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039708,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
24-Mar-14 20:00,24-Mar-14 23:02,27-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039712,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),8.211,2058,147,1188,727,38x43,38x43,14,14,,E,,,,,
24-Mar-14 23:02,25-Mar-14 4:14,27-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039714,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),14.077,3528,147,2037,1247,38x43,38x43,25,25,,E,,,,,
25-Mar-14 4:14,25-Mar-14 6:50,28-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039716,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),7.038,1764,147,1019,623,38x43,38x43,12,12,,E,,,,,
25-Mar-14 6:50,25-Mar-14 8:34,28-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039719,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),4.692,1176,147,679,415,38x43,38x43,8,8,,E,,,,,
25-Mar-14 8:34,25-Mar-14 12:54,28-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039722,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),11.731,2940,147,1698,1039,38x43,38x43,21,21,,E,,,,,
25-Mar-14 12:54,25-Mar-14 13:20,28-Mar-14,,1140047,PPC64E,4,64,A-3,65,WHITE PPC,206039723,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),1.173,294,147,170,104,38x43,38x43,2,2,,E,,,,,
25-Mar-14 13:20,25-Mar-14 16:50,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
25-Mar-14 16:50,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,390.000,,,76748,37927,,,373,373,,,,,,,
25-Mar-14 16:50,29-Mar-14 15:23,28-Mar-14,,1140049,PPC70E,4,70,A-4,99,IDEA MAX,END,37819,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),390,178899,480,76748,37927,38x49,38x49,373,373,,E,,,,,
29-Mar-14 15:23,30-Mar-14 10:35,,,,Cutter Late,,,,0.80,,,,,,,,,,,,,,,,,,,,,
30-Mar-14 10:35,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,270.000,,,46332,22896,,,225,225,,,,,,,
30-Mar-14 10:35,01-Apr-14 22:02,02-Apr-14,,1140044,PPC80D,4,80,A-4,109,IDEA WORK,END,37724,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),270,108000,480,46332,22896,38x49,38x49,225,225,,D,,มอก. ใหม่,,,
01-Apr-14 22:02,02-Apr-14 1:32,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
02-Apr-14 1:32,,,,,PPC70E,,,A-3,,SUPREME,,,,,35.331,,,4669,1714,,,66,66,,,,,,,
02-Apr-14 1:32,02-Apr-14 5:48,05-Apr-14,,1140038,PPC70E,4,70,A-3,85,SUPREME,206039414,END,Z01PPC070 00000688,PPC 70E A-3 (SPR-PMW-LAY3),15.142,3465,105,2001,735,38x43,38x43,33,33,,E,,,,,
